,mean cluster ratio,mean fractional difference,mean fractional importance,species count,zero-weighted difference,zero-weighted importance,reaction string,subsystem class,subsystem sub-class,subsystem,role
rxn00509,0.7808631399772471,0.06173670983484659,0.002384699525136344,4,0.008515408253082288,0.00032892407243259917,H2O + NADP + 4-Oxobutanoate --> NADPH + Succinate + 2.0 H+,['Experimental Subsystems'],['-'],['Gamma-aminobutyrate_(GABA)_shunt'],['Succinate-semialdehyde dehydrogenase [NADP+] (EC 1.2.1.16)']
rxn22163,0.7817458925395063,0.03515214070394829,0.0013460313890673555,4,0.004848571131579074,0.0001856595019403249,NH3 <=> NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn11016,0.7828282828282829,0.002049030342538574,4.465824905134703e-05,3,0.0002119686561246801,4.619818867380727e-06,L-Lactate <=> L-Lactate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn16285,0.7859186465610476,0.013758285218103046,0.00038456628329361283,7,0.0033209653974731494,9.282634424328586e-05,H2O + NAD + beta-D-Glucuronic acid <=> NADH + 2.0 H+ + Glucarate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn32232,0.7859186465610476,0.013758285218103046,0.00038456628329361283,7,0.0033209653974731494,9.282634424328586e-05,Glucarate --> H2O + 5-Dehydro-4-deoxy-D-glucarate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn35374,0.7861869313482217,0.028171704607264286,0.0004909035545652015,2,0.0019428761798113302,3.3855417556220794e-05,H2O + O2 + Putrescine --> H2O2 + 4-Aminobutanal + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn29541,0.7897330595482547,0.003986261017334025,0.0003403502525991607,3,0.0004123718293793819,3.5208646820602835e-05,H+ + alpha-D-Glucose <=> H+ + alpha-D-Glucose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn11040,0.7903111739745403,0.004194993873226506,3.769151901258115e-06,2,0.00028930992229148317,2.599415104315941e-07,NAD + 6-Phospho-D-gluconate <=> NADH + CO2 + D-Ribulose5-phosphate,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems']","['-', 'Central carbohydrate metabolism', 'Central carbohydrate metabolism', 'Monosaccharides', 'One-carbon Metabolism', '-', '-']","['Sugar_utilization_in_Thermotoga', 'Entner-Doudoroff_Pathway', 'Pentose_phosphate_pathway', 'D-gluconate_and_ketogluconates_metabolism', 'Formaldehyde_assimilation:_Ribulose_monophosphate_pathway', 'CR_clusters_Euk_1', 'Sugar_catabolome_in_Shewanella_species']","['6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)', '6-phosphogluconate dehydrogenase, decarboxylating (EC 1.1.1.44)']"
rxn00680,0.7903881458169421,0.031470552979290335,0.004826606111435023,3,0.0032555744461334832,0.0004993040804932783,CoA + H+ + 2-Hydroxyglutarate <=> H2O + Glyoxalate + Propionyl-CoA,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00257,0.7949263985731275,0.05683318620772011,0.0028205984969691634,5,0.009798825208227606,0.00048631008568433853,ATP + CoA + Citrate <=> ADP + Phosphate + Acetyl-CoA + Oxaloacetate,"['Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism', '-', '-']","['TCA_Cycle', 'TCA_Cycle', 'oxaloacetate_to_2-oxoglutarate_module', 'oxaloacetate_to_2-oxoglutarate_module']","['Citrate lyase, subunit 1 (EC 2.3.3.8)', 'Citrate lyase, subunit 2 (EC 2.3.3.8)', 'Citrate lyase, subunit 1 (EC 2.3.3.8)', 'Citrate lyase, subunit 2 (EC 2.3.3.8)']"
rxn00375,0.7958449487356178,0.022293141014893648,0.0007567945057617684,6,0.004612374003081445,0.00015657817360588313,H2O + N-Formyl-L-glutamate <=> L-Glutamate + Formate,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Experimental Subsystems', 'Experimental Subsystems']","['Histidine Metabolism', 'Histidine Metabolism', 'Plant-Prokaryote DOE project', 'Plant-Prokaryote DOE project']","['Histidine_Degradation', 'Histidine_Degradation', 'Experimental_-_Histidine_Degradation', 'Experimental_-_Histidine_Degradation']","['N-formylglutamate deformylase (EC 3.5.1.68)', 'N-formylglutamate deformylase (EC 3.5.1.68) [alternative form]', 'N-formylglutamate deformylase (EC 3.5.1.68)', 'N-formylglutamate deformylase (EC 3.5.1.68) [alternative form]']"
rxn07191,0.79786003470214,0.022257897963793606,0.0004199149370700778,1,0.0007675137228894347,1.447982541620958e-05,H2O + Glyceraldehyde3-phosphate + Oxidizedferredoxin <=> 3.0 H+ + 3-Phosphoglycerate + Reducedferredoxin,"['Carbohydrates', 'Carbohydrates']","['Central carbohydrate metabolism', 'Central carbohydrate metabolism']","['Entner-Doudoroff_Pathway', 'Glycolysis_and_Gluconeogenesis,_including_Archaeal_enzymes']","['Glyceraldehyde-3-phosphate: ferredoxin oxidoreductase (EC 1.2.7.6)', 'Glyceraldehyde-3-phosphate: ferredoxin oxidoreductase (EC 1.2.7.6)']"
rxn10036,0.7982524991083912,0.18052432479501967,0.009569737848215607,8,0.049799813736557154,0.0026399276822663743,13.0 NADPH + Acetyl-CoA + 19.0 H+ + 7.0 Malonyl-CoA <=> 6.0 H2O + 13.0 NADP + 8.0 CoA + 7.0 CO2 + hexadecenoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn13771,0.7987771437587323,0.07234787116721487,0.0005384369221094242,3,0.007484262534539469,5.570037125269905e-05,2.0 NADH + O2 + 2.0 H+ <=> 2.0 H2O + 2.0 NAD,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15228,0.7993579454253612,0.0033089403458526154,1.1726462941209006e-05,2,0.00022820278247259417,8.087215821523453e-07,Glyceraldehyde3-phosphate + Sedoheptulose7-phosphate <=> D-Xylulose5-phosphate + alpha-D-Ribose 5-phosphate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn11258,0.8015564202334631,0.011612790702420502,0.000782949404324833,2,0.0008008821174083104,5.399651064309193e-05,L-Glutamine + Chorismate <=> Pyruvate + L-Glutamate + H+ + ABEE,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01918,0.8024289928683765,0.039210679840409275,0.0015753880470693062,2,0.00270418481657995,0.00010864745152202111,H2O + NAD + Gentisate aldehyde <=> NADH + 2.0 H+ + Gentisate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00103,0.8098000719674133,0.0198770367738127,0.0015619118503356665,13,0.008910395795157417,0.000700167381184954,NADP + Formate <=> NADPH + CO2,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15007,0.8103067999919868,0.029253155954896345,0.000459283415710504,2,0.002017459031372162,3.167471832486234e-05,H2O + beta-Cellobiose --> 2.0 beta-D-Glucose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01101,0.8114165726231661,0.1699146574358127,0.005061215011128943,2,0.011718252236952598,0.0003490493111123409,NAD + 3-Phosphoglycerate <=> NADH + H+ + 3-Phosphonooxypyruvate,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives', 'Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems']","['Alanine, serine, and glycine', 'Alanine, serine, and glycine', 'Pyridoxine', '-', '-', 'Plant-Prokaryote DOE project']","['Glycine_and_Serine_Utilization', 'Serine_Biosynthesis', 'Pyridoxin_(Vitamin_B6)_Biosynthesis', 'Experimental-FO', 'ZZ_gjo_scratch', 'COG0277']","['D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)', 'D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)', 'D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)', 'D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)', 'D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)', 'D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)']"
rxn05655,0.8126555493112821,0.2890686311516666,0.002929059616862235,2,0.019935767665632178,0.00020200411150774034,Phosphoenolpyruvate + Sucrose <=> Pyruvate + 6-Phosphosucrose,"['Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Carbohydrates', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Membrane Transport', 'Regulation and Cell signaling']","['Di- and oligosaccharides', 'Di- and oligosaccharides', 'Sugar alcohols', 'Sugar alcohols', '-', '-', '-', '-', '-', '-', '-', '-', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', 'Sugar Phosphotransferase Systems, PTS', '-']","['Sucrose_utilization', 'Sucrose_utilization', 'Mannitol_Utilization', 'Mannitol_Utilization', 'PTS_uptake_system_scrtach', 'PTS_uptake_system_scrtach', 'Sugar_catabolome_in_Shewanella_species', 'Sugar_catabolome_in_Shewanella_species', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Transporters_In_Models', 'Fructose_and_Mannose_Inducible_PTS', 'Fructose_and_Mannose_Inducible_PTS', 'Galactose-inducible_PTS', 'Galactose-inducible_PTS', 'Sucrose-specific_PTS', 'Sucrose-specific_PTS', 'HPr_catabolite_repression_system']","['PTS system, sucrose-specific IIB component (EC 2.7.1.69)', 'PTS system, sucrose-specific IIC component (EC 2.7.1.69)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'PTS system, sucrose-specific IIB component (EC 2.7.1.69)', 'PTS system, sucrose-specific IIC component (EC 2.7.1.69)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system', 'Phosphoenolpyruvate-protein phosphotransferase of PTS system (EC 2.7.3.9)', 'Phosphocarrier protein of PTS system']"
rxn03983,0.8156150965139729,0.0039548067355862455,0.00013654195628506606,3,0.0004091179381640944,1.4125029960524075e-05,AMP + H+ + Sulfite + Oxidized glutathione <=> 2.0 GSH + APS,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00194,0.8159509202453988,0.013591324502896246,0.0003317391814890159,3,0.0014059990865065081,3.4317846360932676e-05,L-Glutamate + H+ --> CO2 + GABA,"['Experimental Subsystems', 'Experimental Subsystems', 'Experimental Subsystems', 'Stress Response']","['-', '-', '-', 'Acid stress']","['Gamma-aminobutyrate_(GABA)_shunt', 'Gamma-aminobutyrate_(GABA)_shunt', 'Gamma-aminobutyrate_(GABA)_shunt', 'Acid_resistance_mechanisms']","['Glutamate decarboxylase (EC 4.1.1.15)', 'Glutamate decarboxylase, eukaryotic type (EC 4.1.1.15)', 'Glutamate decarboxylase, mammalian 65 kDa isoform (EC 4.1.1.15)', 'Glutamate decarboxylase (EC 4.1.1.15)']"
rxn00401,0.8159509202453988,0.0034396015916519167,9.551026653146977e-05,3,0.00035582085430881896,9.880372399807218e-06,O2 + L-Arginine <=> H2O + CO2 + 4-Guanidinobutanamide,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00877,0.8169777697233296,0.016432650446968955,0.0003206387207692274,4,0.0022665724754439938,4.422603045092792e-05,Isobutyryl-CoA <=> Butyryl-CoA,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn18361,0.8182059447983016,0.0022717777337872597,1.556200578141698e-05,3,0.0002350114897021303,1.6098626670431358e-06,H2O + ATP + alpha-D-Glucose --> ADP + Phosphate + H+ + alpha-D-Glucose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn10030,0.8184541676279512,0.165397556145811,0.014480325734795055,5,0.028516820025139826,0.002496607885309492,15.0 NADPH + Acetyl-CoA + 22.0 H+ + 8.0 Malonyl-CoA <=> 7.0 H2O + 15.0 NADP + 9.0 CoA + 8.0 CO2 + octadecenoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn13140,0.819054936611602,0.09912129806127667,0.005820192226650838,1,0.003417975795216437,0.0002006962836776151,3.0 H2O + dGTP <=> 3.0 Phosphate + 3.0 H+ + Deoxyguanosine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn29106,0.819388792658388,0.00619580595912871,0.0002919112701006481,7,0.001495539369444861,7.046134105877713e-05,Na+ + Melibiose <=> Na+ + Melibiose,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00128,0.8225247059838775,0.2825216585000337,0.017728405414897303,10,0.09742126155173575,0.006113243246516311,S-Adenosyl-L-methionine <=> H+ + 5-Methylthioadenosine + 1-Aminocyclopropane-1-carboxylate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00738,0.8225247059838775,0.2825216585000337,0.017728405414897303,10,0.09742126155173575,0.006113243246516311,H2O + 1-Aminocyclopropane-1-carboxylate <=> NH3 + 2-Oxobutyrate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01253,0.8248120300751879,0.0629797173751446,0.0017457103118359778,5,0.010858571961231826,0.00030098453652344445,Pyruvate + PM <=> L-Alanine + Pyridoxal,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00617,0.8249299719887955,0.009899159663865547,0.0007050533814116584,1,0.000341350333236743,2.4312185565919256e-05,D-Glucose + Glycerol-3-phosphate <=> D-glucose-6-phosphate + Glycerol,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00962,0.825872265035338,0.0925229785285532,0.0020713272239470037,9,0.028714027819206168,0.0006428256901904495,NADPH + O2 + H+ + 4-Hydroxybenzoate <=> H2O + NADP + Protocatechuate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00589,0.8258737223870756,0.01033809297334667,7.961970900043524e-05,3,0.001069457893794483,8.23652162073468e-06,NADH + O2 + 2.0 H+ + SALC --> H2O + NAD + CO2 + Catechol,"['Metabolism of Aromatic Compounds', 'Metabolism of Aromatic Compounds', 'Metabolism of Aromatic Compounds', 'Metabolism of Aromatic Compounds']","['-', '-', 'Peripheral pathways for catabolism of aromatic compounds', 'Peripheral pathways for catabolism of aromatic compounds']","['Gentisare_degradation', 'Salicylate_and_gentisate_catabolism', 'Phenylpropanoid_compound_degradation', 'Salicylate_ester_degradation']","['Salicylate hydroxylase (EC 1.14.13.1)', 'Salicylate hydroxylase (EC 1.14.13.1)', 'Salicylate hydroxylase (EC 1.14.13.1)', 'Salicylate hydroxylase (EC 1.14.13.1)']"
rxn00960,0.8270816899792179,0.061403341795107425,0.0009277282253722421,9,0.019056209522619546,0.00028791565615000615,NADH + O2 + H+ + 4-Hydroxybenzoate <=> H2O + NAD + Protocatechuate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn01188,0.8285042683124584,0.1369883793334942,0.0075765038312297205,10,0.04723737218396352,0.002612587528010249,3-Dehydroshikimate --> H2O + Protocatechuate,['Metabolism of Aromatic Compounds'],['Peripheral pathways for catabolism of aromatic compounds'],['Quinate_degradation'],['3-dehydroshikimate dehydratase']
rxn35556,0.8294137817342566,0.01985681911637968,7.079991204803953e-05,3,0.00205415370169445,7.324128832555814e-06,H2O + O2 + PM --> H2O2 + Pyridoxal + NH4+,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn03374,0.8303630853154895,0.37312410401400725,0.038726898087639225,9,0.11579713572848502,0.012018692509957001,H2O + Selenocystathionine <=> NH3 + 2-Oxobutyrate + Selenocysteine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn15500,0.8303630853154895,0.37312410401400725,0.038726898087639225,9,0.11579713572848502,0.012018692509957001,O-Phospho-L-homoserine + Selenocysteine <=> Phosphate + Selenocystathionine,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn21076,0.8306741876538203,0.012244302517473075,0.0005606217304928838,6,0.00253330396913236,0.00011599070286059666,H2O + IAA methyl ester <=> H+ + Methanol + Indoleacetate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn25866,0.8306741876538203,0.012244302517473075,0.0005606217304928838,6,0.00253330396913236,0.00011599070286059666,S-Adenosyl-L-methionine + Indoleacetate <=> S-Adenosyl-homocysteine + IAA methyl ester,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn02749,0.8321325111103072,0.10383594159618827,0.004969563188753711,4,0.014322198840853555,0.000685456991552236,D-Citramalate <=> H2O + Citraconate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn02751,0.8321325111103072,0.10383594159618827,0.004969563188753711,4,0.014322198840853555,0.000685456991552236,H2O + Citraconate <=> D-erythro-3-Methylmalate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn05109,0.8321325111103072,0.10383594159618827,0.004969563188753711,4,0.014322198840853555,0.000685456991552236,H2O + Pyruvate + Acetyl-CoA <=> CoA + H+ + D-Citramalate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn08114,0.8321901028907398,0.40752014319021895,0.015789412830039536,2,0.02810483746139441,0.0010889250227613474,2.0 H2O + 2.0 H+ + Allantoate <=> CO2 + 2.0 NH3 + Ureidoglycolate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00469,0.8371580899397312,0.019932761289179597,0.0005643116487973441,3,0.0020620097885358205,5.8377067116966634e-05,H2O + N-Acetylornithine <=> Acetate + Ornithine,"['Amino Acids and Derivatives', 'Amino Acids and Derivatives']","['Arginine; urea cycle, polyamines', 'Arginine; urea cycle, polyamines']","['Arginine_Biosynthesis', 'Arginine_Biosynthesis_extended']","['Acetylornithine deacetylase (EC 3.5.1.16)', 'Acetylornithine deacetylase (EC 3.5.1.16)']"
rxn01508,0.8373440075347304,0.1653354409781952,0.011809904509727073,1,0.005701222102696386,0.00040723808654231285,ATP + Deoxyadenosine <=> ADP + H+ + dAMP,"['Cofactors, Vitamins, Prosthetic Groups, Pigments', 'Nucleosides and Nucleotides', 'Nucleosides and Nucleotides']","['NAD and NADP', 'Purines', 'Purines']","['PnuC-like_transporters', 'Purine_conversions', 'Purine_conversions']","['Deoxyguanosine kinase (EC 2.7.1.113)', 'Deoxyadenosine kinase (EC 2.7.1.76)', 'Deoxyguanosine kinase (EC 2.7.1.113)']"
rxn13775,0.8383661607137852,0.020369931180778348,0.002528341670339846,6,0.004214468520161037,0.0005231051731737613,Formate + Oxidizedferredoxin <=> CO2 + H+ + Reducedferredoxin,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn08443,0.8392680514342236,0.04063166780700871,0.0014226894988787417,3,0.004203275980035385,0.00014717477574607672,H2O + Hexadecenoyl-CoA <=> CoA + 2.0 H+ + hexadecenoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn09682,0.8401357994623441,0.007369962452201367,0.0005452299281086525,6,0.0015248198176968347,0.00011280619202247983,Formate <=> Formate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn16140,0.8530143477263923,0.044916556348867986,0.002128812329178084,10,0.015488467706506203,0.00073407321695796,NADPH + H+ + Succinyl-CoA <=> NADP + CoA + 4-Oxobutanoate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
rxn00415,0.8553412462908012,0.01529824907863117,0.00015706241360511524,2,0.001055051660595253,1.0831890593456223e-05,Pyruvate + L-Glutamine <=> L-Alanine + 2-Oxoglutaramate,['Unassigned'],['Unassigned'],['Unassigned'],['Unassigned']
